sample	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60
TCGA-AP-A0LE-01A	0.139410492	0.004892917	0.005967456	0.004391389	0.008153929	0.115561237	0.00892541	0.007542867	0.004320919	0.004601033	0.004490455	0.004195062	0.002970773	0.008364757	0.010192414	0.018646565	0.001941971	0.008694217	0.022030281	0.005192624	0.004377774	0.003062271	0.004406428	0.0128277	0.055240143	0.019708693	0.002397641	0.014647091	0.005025951	0.004326012	0.022473409	0.002536388	0.002490934	0.004886215	0.010333454	0.006383633	0.009784089	0.018827	0.004381618	0.004634145	0.003546344	0.00681185	0.012319929	0.004329352	0.006329933	0.005319876	0.008421387	0.003808633	0.224458033	0.007102894	0.013446719	0.003519301	0.003216385	0.003033319	0.004579099	0.004201297	0.003031441	0.007906439	0.050124138	0.003020276	0.003327997	0.004521376	0.004523292	0.003514326	0.002349006
TCGA-D1-A101-01A	0.106095686	0.005189787	0.006431683	0.006261825	0.00742228	0.213863354	0.005339632	0.005654802	0.004307568	0.003222379	0.004287337	0.003565647	0.0039023	0.017905581	0.007136702	0.009855793	0.006377115	0.010313426	0.027878999	0.005044708	0.010849811	0.003592113	0.005083117	0.020329115	0.049632496	0.005114876	0.002470123	0.011768569	0.004905199	0.005079243	0.012317177	0.002678224	0.002050468	0.00520003	0.012106227	0.005412416	0.015241295	0.016618366	0.002497953	0.004732317	0.005309302	0.004462438	0.009834413	0.006241902	0.005919261	0.004514266	0.010975569	0.004082177	0.174161835	0.014433013	0.011716423	0.003133367	0.004319848	0.004608991	0.00408428	0.003499505	0.003349906	0.009256848	0.035442384	0.002766767	0.003382405	0.004666856	0.005367407	0.003853317	0.002881781
TCGA-BG-A222-01A	0.00657225	0.028722236	0.000938906	0.000552526	0.001351718	0.176551069	0.009591762	0.001126007	0.000592968	0.001587412	0.001894809	0.000656777	0.000272156	0.001479947	0.042761458	0.127896214	0.000210998	0.000575287	0.007096039	0.002849721	0.000633149	0.000326647	0.000551826	0.004576001	0.001410537	0.209602161	0.013622836	0.091672746	0.00091178	0.0062802	0.01557266	0.004533772	0.000219044	0.000664014	0.001476511	0.000922004	0.004189823	0.005042326	0.006414381	0.000772206	0.000375153	0.000906306	0.000530444	0.000546002	0.000699845	0.00060545	0.066732648	0.001099137	0.105240091	0.000389308	0.001834151	0.001546051	0.000187977	0.000341479	0.001700798	0.000818071	0.000212228	0.001162018	0.028657535	0.000247148	0.000266277	0.00081918	0.001438341	0.000743293	0.000226186
TCGA-AX-A2HJ-01A	0.034965632	0.00196514	0.002801396	0.002068298	0.003695267	0.082663392	0.002618084	0.002603051	0.001106557	0.004360774	0.00229674	0.001729267	0.001022232	0.009417834	0.011336119	0.016041503	0.00060718	0.002271106	0.007600844	0.003665867	0.002919692	0.001532014	0.00162351	0.004588292	0.012134671	0.185765439	0.003890929	0.024418924	0.001359811	0.005053164	0.221906426	0.002899326	0.000943107	0.001508302	0.004024989	0.002593724	0.01006336	0.008948734	0.001704307	0.002354699	0.001351762	0.002899714	0.004892271	0.001941461	0.002097353	0.001364198	0.008048681	0.001473286	0.179498846	0.003082166	0.009259512	0.00194607	0.000879695	0.001759757	0.002525096	0.002774842	0.001496795	0.00470007	0.06486311	0.001017474	0.001243677	0.001665099	0.002608739	0.000800473	0.000740148
TCGA-B5-A0JZ-01A	0.147389279	0.003579204	0.00556361	0.004483256	0.009255359	0.129425529	0.004143403	0.006044755	0.00322097	0.005783643	0.004979528	0.003871974	0.006456185	0.026075469	0.011219603	0.01658542	0.002834871	0.011909701	0.014916128	0.015877976	0.004304569	0.001933922	0.005081304	0.014854256	0.028748952	0.006697012	0.005097481	0.018762165	0.003987512	0.006778285	0.009595345	0.004913075	0.002324175	0.004183873	0.01191219	0.006957742	0.015444222	0.008159674	0.003564178	0.005696037	0.00452442	0.006663488	0.006509653	0.005405273	0.004884492	0.004729027	0.008863158	0.004047689	0.270556379	0.006155757	0.007413731	0.003988165	0.002664446	0.005937169	0.004039102	0.00547239	0.002949274	0.006912803	0.010124303	0.002517366	0.005004603	0.00553013	0.007165779	0.00346953	0.001860041
TCGA-FI-A2D6-01A	0.159528022	0.002182111	0.005253258	0.003760445	0.006999084	0.150500355	0.003542232	0.005929295	0.003294429	0.003524392	0.00381142	0.004495599	0.002619928	0.018914844	0.007779974	0.017993964	0.002236732	0.007159098	0.032202632	0.004633421	0.006442893	0.003000742	0.003293404	0.005605642	0.073317081	0.011478064	0.002227271	0.010814486	0.003139906	0.004053752	0.037636982	0.002403067	0.003028295	0.003326925	0.006089917	0.005299878	0.006931744	0.016901182	0.003155179	0.004886347	0.003048414	0.005882745	0.012004125	0.005048634	0.005115347	0.004393518	0.01329603	0.002296515	0.155428798	0.008500965	0.016337563	0.002331876	0.001742741	0.002738157	0.003836148	0.00317916	0.002229351	0.008108341	0.070131773	0.001653364	0.002657499	0.003457957	0.003914466	0.001983878	0.001288642
TCGA-AJ-A3OJ-01A	0.363112015	0.00531336	0.002625851	0.002695393	0.00427669	0.165962456	0.004323517	0.003853006	0.001564951	0.004039669	0.001959913	0.002817012	0.001706838	0.014375139	0.007367361	0.010118854	0.001795104	0.007454273	0.013468487	0.003245899	0.004946105	0.001945607	0.00299293	0.006644343	0.094055651	0.015516686	0.001190513	0.007217472	0.003146235	0.002599952	0.01897031	0.00151214	0.001781448	0.003024644	0.007100076	0.002791589	0.009110703	0.012376295	0.001682221	0.002355105	0.00252743	0.003214657	0.005704858	0.002233157	0.00271468	0.002358677	0.00482008	0.002397079	0.081169737	0.004902032	0.008950664	0.001839053	0.001006992	0.002617581	0.002711562	0.00221884	0.001228761	0.003899022	0.027051053	0.002015455	0.001739592	0.00256827	0.002981445	0.002833037	0.001260473
TCGA-AJ-A3OL-01A	0.238271062	0.004494505	0.008633827	0.005525962	0.011483423	0.163385203	0.007017321	0.006724907	0.005372109	0.006448116	0.005075642	0.006096348	0.002692122	0.010446255	0.007644143	0.016834914	0.004165873	0.005002912	0.015749845	0.007325941	0.006795553	0.004058644	0.005303252	0.021251309	0.022101643	0.013361229	0.003565137	0.012960163	0.006262277	0.006716657	0.020257385	0.004241668	0.004290876	0.005827355	0.015605381	0.006472312	0.012184155	0.007134923	0.004151565	0.005137221	0.003791705	0.00959872	0.007115672	0.008299364	0.007724636	0.007311641	0.008755212	0.009115542	0.079123659	0.00703133	0.015457891	0.005318417	0.0028831	0.009630093	0.005661074	0.005448403	0.002800738	0.006198774	0.04105951	0.006505592	0.002852495	0.005268213	0.005946479	0.00348398	0.007548631
TCGA-D1-A160-01A	0.06167479	0.007240116	0.005078427	0.004761962	0.009358228	0.09515943	0.008123652	0.005461933	0.003735934	0.010942348	0.00388056	0.005645513	0.004932373	0.007494507	0.010084786	0.02095923	0.00211842	0.006927315	0.018980084	0.005935333	0.007262581	0.004575762	0.004546077	0.011234409	0.01671158	0.03500426	0.002968841	0.013574184	0.005397831	0.004807614	0.029311278	0.003794231	0.00638364	0.004420071	0.017534725	0.004265755	0.016904057	0.005871159	0.005166295	0.003764269	0.00362955	0.008119498	0.004189753	0.004889211	0.005921027	0.006006277	0.014316786	0.004477899	0.321202129	0.004631383	0.015784488	0.00390306	0.001926681	0.008712239	0.005613744	0.004271791	0.002149913	0.012131444	0.044720516	0.004103624	0.003866851	0.004643498	0.003599954	0.002717118	0.002478008
TCGA-BK-A13B-01A	0.100289297	0.005624496	0.004796603	0.005014038	0.007164553	0.143070025	0.003912806	0.00524702	0.002276923	0.005465115	0.003883275	0.004490384	0.002962484	0.012487477	0.009345618	0.01376289	0.001575978	0.007044142	0.015126994	0.005963782	0.003573478	0.002670055	0.003632767	0.007823663	0.085218872	0.012293466	0.002266359	0.021213066	0.003535384	0.00414485	0.025107272	0.002114845	0.002067765	0.004119322	0.009676476	0.004660283	0.012385391	0.009438777	0.004285404	0.003930254	0.003125657	0.005149984	0.006652486	0.004122892	0.004410941	0.003288191	0.014943575	0.004853398	0.248677027	0.006836316	0.00954429	0.003310934	0.001376906	0.004628332	0.00800294	0.003124259	0.002022045	0.004806791	0.060205353	0.002538709	0.003522394	0.003426016	0.004016197	0.001859855	0.001892863
TCGA-AX-A06H-01A	0.192042828	0.004017341	0.006902176	0.00525371	0.010983739	0.24299517	0.004923254	0.004643535	0.004048389	0.007277382	0.004931175	0.005583334	0.005202356	0.009496877	0.006232604	0.017992788	0.003856435	0.008213814	0.021291162	0.007505072	0.004196456	0.002970878	0.006233281	0.007224276	0.021267036	0.015589731	0.003107882	0.00682629	0.005590126	0.005532231	0.017661973	0.00428227	0.002604058	0.005545651	0.006988541	0.004590487	0.010067815	0.00759512	0.003804423	0.005028269	0.005849844	0.008820673	0.005427939	0.010816134	0.006623776	0.005587442	0.008244103	0.004666215	0.120039526	0.006137327	0.01168356	0.003152088	0.003073677	0.003699668	0.004485041	0.003739174	0.003915519	0.007368667	0.031092865	0.003492438	0.005335269	0.005184872	0.004995108	0.004308506	0.002160632
TCGA-A5-A2K7-01A	0.230017334	0.012392482	0.00411006	0.003800246	0.006751109	0.172653969	0.00449662	0.005209634	0.002243607	0.002960493	0.003287356	0.003488218	0.002059985	0.012467846	0.007137334	0.009874823	0.002020794	0.008298016	0.013692068	0.004734293	0.003405469	0.002336385	0.003379074	0.012568089	0.061139967	0.00532072	0.003049174	0.025743936	0.004261524	0.004319511	0.010823598	0.002381671	0.002019684	0.003792569	0.011449828	0.006111683	0.009722419	0.014227958	0.002246504	0.003802857	0.002868651	0.004771372	0.003135909	0.003332999	0.004208593	0.002783408	0.006708232	0.001908906	0.186860709	0.003637254	0.010746513	0.002007425	0.001472542	0.005256228	0.002952092	0.004938765	0.001909616	0.00467885	0.02643554	0.001859536	0.002283273	0.003343547	0.0040891	0.002660043	0.001351992
TCGA-AA-3966-01A	0.019488167	0.003435227	0.010155086	0.004699769	0.008556482	0.027415117	0.006084503	0.005914084	0.003891375	0.004668346	0.008396587	0.008330176	0.0036751	0.014722673	0.008761507	0.016522595	0.00388236	0.029026665	0.107606978	0.005405507	0.006650903	0.049333425	0.004669882	0.007609851	0.053574823	0.057984692	0.003490245	0.01825083	0.004953752	0.006525769	0.073704121	0.002805197	0.004177007	0.005633086	0.008024375	0.007616747	0.009735886	0.008474731	0.003615074	0.009405442	0.004670741	0.010539538	0.006354436	0.004748514	0.007149939	0.005185927	0.024544365	0.01322658	0.148989951	0.006103565	0.013305907	0.004200644	0.002708741	0.002880174	0.003990022	0.003569217	0.004309929	0.003590579	0.04243419	0.004494128	0.004686056	0.004325127	0.003547041	0.020162921	0.003407627
TCGA-AD-6895-01A	0.123437891	0.012674638	0.016857061	0.003174591	0.009493464	0.237928297	0.032954801	0.014482578	0.011141032	0.002453318	0.013953944	0.003972066	0.00132129	0.010056026	0.010009127	0.014540836	0.003432911	0.004640233	0.104578111	0.008031152	0.005198258	0.003496922	0.002514169	0.005372272	0.019361208	0.034438979	0.038945907	0.018114074	0.003560236	0.023260629	0.015775132	0.004445894	0.00120875	0.002419978	0.024610712	0.007652679	0.00642682	0.002303491	0.01647756	0.006099504	0.002326394	0.004422848	0.001909379	0.006280152	0.00578917	0.004611276	0.014749907	0.002668745	0.019753465	0.002284281	0.009547661	0.003657974	0.000705294	0.001543659	0.002282155	0.002461085	0.001090756	0.004698763	0.013218735	0.001474153	0.001459537	0.003321749	0.003700652	0.004397445	0.000828225
TCGA-AM-5821-01A	0.141785061	0.001542114	0.004550583	0.003098198	0.004954498	0.080631722	0.002487868	0.003252782	0.002574257	0.002158459	0.004986224	0.006033137	0.002980774	0.007829778	0.005083163	0.014309962	0.001039448	0.031195483	0.247669708	0.007089352	0.005742261	0.027195152	0.003610715	0.004518463	0.075901519	0.025691466	0.002716112	0.008176284	0.004696383	0.00385699	0.045323154	0.001564537	0.002303496	0.004258526	0.003274151	0.004816712	0.005686454	0.006127647	0.002535123	0.00489274	0.002915715	0.008202813	0.003011996	0.002515386	0.003941232	0.002809615	0.009130891	0.007784948	0.030217772	0.003423422	0.007460607	0.002500643	0.003468094	0.002512637	0.002184035	0.002343272	0.001883748	0.002152965	0.061179424	0.001566318	0.002702415	0.00273977	0.00288941	0.01065461	0.001667806
TCGA-AA-3821-01A	0.176706113	0.00256727	0.014570884	0.006017882	0.010813503	0.212169162	0.004347392	0.004830776	0.003063992	0.004632866	0.012217825	0.006131429	0.00528509	0.007018831	0.004988734	0.006933652	0.002695508	0.016228612	0.14920216	0.006982553	0.003499154	0.005728083	0.008311968	0.007105807	0.044042983	0.030298805	0.003056761	0.006239169	0.008112524	0.007844215	0.009204021	0.00186861	0.002293384	0.008481394	0.00517112	0.004735152	0.007102535	0.007681793	0.003225826	0.006808268	0.005536982	0.005369027	0.004099358	0.016823077	0.008871701	0.0036134	0.01274496	0.003527238	0.026673759	0.00510838	0.008288762	0.002482496	0.00231291	0.002495438	0.003859425	0.002827246	0.002070119	0.003150389	0.018706903	0.002213351	0.003949259	0.003321272	0.003262274	0.00885332	0.001623149
TCGA-AD-6964-01A	0.018014159	0.006533103	0.002759573	0.002605345	0.004590596	0.224006932	0.014554733	0.004866687	0.001873128	0.003386242	0.007996875	0.003374343	0.001691988	0.006304818	0.032398692	0.026929331	0.000718662	0.007704614	0.054990177	0.004955867	0.001720454	0.001534907	0.002192635	0.007178228	0.034483029	0.137582311	0.013748917	0.047841614	0.002319747	0.006793885	0.036210104	0.00185542	0.001104984	0.002373894	0.006571741	0.003954249	0.014677126	0.003946436	0.003772863	0.003523369	0.001900659	0.004782431	0.003764839	0.001660332	0.002777898	0.001935146	0.028142729	0.001746636	0.115130867	0.002488686	0.00833409	0.002190614	0.001048619	0.002373566	0.003486537	0.001700848	0.001314614	0.005773159	0.03567805	0.000849215	0.001912818	0.00228875	0.002597933	0.001796547	0.000682641
TCGA-CK-6747-01A	0.373150467	0.019261895	0.009081659	0.008433564	0.010705088	0.024129244	0.012058842	0.0102768	0.006041586	0.00628157	0.008498028	0.009653298	0.009122645	0.037753342	0.007824681	0.009175022	0.006780796	0.006755236	0.021837033	0.010351163	0.008545296	0.006961005	0.012018391	0.009544812	0.007976559	0.008491773	0.005891212	0.009197993	0.009705119	0.009188614	0.009054871	0.00711313	0.007137239	0.010258944	0.011722869	0.009017549	0.010663157	0.007242802	0.006476283	0.007240241	0.009665225	0.008808259	0.00959112	0.010527996	0.009858174	0.008340654	0.007492163	0.007824708	0.008968579	0.00792528	0.011023664	0.008047001	0.005128099	0.007128479	0.009004573	0.010819019	0.009590672	0.011893219	0.007655818	0.006335694	0.008676257	0.008263831	0.011394112	0.009306019	0.006111568
TCGA-G4-6320-01A	0.318963135	0.00465408	0.0033158	0.005163049	0.004865066	0.199156291	0.004641464	0.007687326	0.002314352	0.002589723	0.003577817	0.002631213	0.003675427	0.009132959	0.010984323	0.005672265	0.001229547	0.013196044	0.046744601	0.003845358	0.003850736	0.001286606	0.012432018	0.010633865	0.068087061	0.018653553	0.001158005	0.019837273	0.009091248	0.002942277	0.006489762	0.001562379	0.001320402	0.012180036	0.010129434	0.008254242	0.014820098	0.003765055	0.001717482	0.003723141	0.009473666	0.004188384	0.010336909	0.002565704	0.003626298	0.002113582	0.005978217	0.001480497	0.022433395	0.010142501	0.008470128	0.002897599	0.002434116	0.003740399	0.005089943	0.002088257	0.00418415	0.009170547	0.005203539	0.001381192	0.004293991	0.002817216	0.004484337	0.004603749	0.000827174
TCGA-CK-4951-01A	0.007323652	0.051167068	0.016035091	0.001862557	0.006999689	0.237383675	0.018553858	0.016503987	0.008087615	0.001804849	0.013440944	0.001082806	0.000891408	0.013144639	0.059479909	0.016381987	0.002941398	0.001216879	0.116282173	0.013088499	0.001121394	0.000479935	0.001404219	0.004231324	0.004866021	0.046472428	0.0468962	0.010085103	0.00343727	0.005895107	0.006728587	0.003305053	0.000366932	0.001610431	0.105721929	0.003604312	0.004114771	0.004249096	0.032683773	0.004918139	0.001121438	0.002116184	0.000719768	0.031550956	0.003120407	0.002105749	0.009769388	0.000955426	0.019349416	0.000975965	0.003151631	0.001695447	0.000769315	0.001148646	0.002166077	0.00107149	0.000662402	0.007832131	0.004276307	0.000484323	0.000755012	0.001940933	0.003775645	0.002291848	0.00032939
TCGA-AA-A01P-01A	0.230460787	0.00546333	0.003991574	0.003634093	0.006287511	0.196059905	0.003564912	0.003689352	0.001725147	0.005129574	0.003431845	0.003879917	0.003604405	0.013503927	0.006474462	0.016951321	0.001201269	0.014495391	0.075189574	0.005464209	0.004021382	0.007316591	0.005109105	0.005606222	0.045704825	0.039282718	0.001910471	0.007761874	0.00423126	0.004818223	0.034219581	0.002332559	0.003223506	0.004798584	0.004706435	0.003515425	0.006493925	0.004371148	0.002273567	0.002761038	0.004132248	0.007377933	0.00414336	0.003518285	0.003965088	0.002235231	0.009449165	0.003323708	0.066939404	0.004328124	0.012317104	0.003011462	0.001931496	0.002546201	0.002761499	0.00416026	0.002444366	0.002330776	0.036515756	0.002952355	0.003785835	0.003026765	0.004185948	0.008585793	0.001370894
TCGA-DM-A1HB-01A	0.155694498	0.003429908	0.003491193	0.003743661	0.005304951	0.115470397	0.003502797	0.003366295	0.001613628	0.002626528	0.003280506	0.004445063	0.001933959	0.006357282	0.004684608	0.011585548	0.001144419	0.012972126	0.087493448	0.004463585	0.003872756	0.010501681	0.003890187	0.005924746	0.079752741	0.032843818	0.00259772	0.006827347	0.003728915	0.004065384	0.111351867	0.00438164	0.001989752	0.004312167	0.004942718	0.003698256	0.006635916	0.002822378	0.002624964	0.003715726	0.003642684	0.007014493	0.009565506	0.002299291	0.003939815	0.002373738	0.011924547	0.004758962	0.051039995	0.008491361	0.016950303	0.004461089	0.000890355	0.003264846	0.003002935	0.004470542	0.001811939	0.004959694	0.092842357	0.002718652	0.002258927	0.002310249	0.003727283	0.012032452	0.002162907
TCGA-G4-6304-01A	0.106418831	0.001751915	0.005032266	0.003460792	0.007824607	0.244674016	0.003724356	0.005636874	0.002910142	0.00314974	0.004861883	0.003569448	0.002583724	0.017911375	0.006678346	0.01827931	0.00221024	0.009442944	0.127116996	0.00650067	0.003684526	0.002734572	0.004436259	0.004647269	0.066876832	0.032524778	0.002059452	0.009691475	0.00368738	0.004342742	0.046447845	0.001409823	0.002336853	0.00381464	0.008474702	0.004141522	0.006541725	0.005050236	0.004878683	0.003330297	0.004649362	0.006309483	0.004483243	0.003424166	0.005271687	0.003489205	0.009153966	0.00274806	0.069653708	0.005154793	0.013877716	0.001896398	0.001954234	0.002682748	0.002056385	0.002558079	0.003341808	0.002628359	0.033112678	0.001971834	0.003436442	0.002816847	0.002682655	0.004799206	0.000996855
TCGA-AZ-4313-01A	0.253098424	0.003138793	0.004708208	0.003996434	0.005981148	0.261526456	0.005143153	0.005670963	0.00306644	0.004670865	0.003630998	0.003990535	0.002414069	0.029477163	0.005439758	0.012214328	0.002222213	0.007581961	0.051024184	0.0057074	0.002886266	0.006614802	0.004157962	0.007228907	0.080217059	0.011742793	0.002029179	0.008558259	0.004218566	0.004456338	0.008653241	0.003090723	0.003016398	0.004527567	0.006866296	0.004148424	0.005556966	0.005605612	0.005058583	0.003969659	0.003907156	0.005104893	0.006915887	0.00330823	0.004264065	0.00558328	0.008061415	0.004114504	0.03262278	0.007404943	0.00546135	0.00276129	0.00181281	0.002748657	0.003419315	0.004508135	0.002866421	0.00463164	0.008236171	0.005397762	0.003075437	0.003380996	0.003277545	0.006947841	0.002880384
TCGA-CM-4746-01A	0.385348069	0.002286454	0.003442438	0.002954241	0.004114933	0.181973922	0.004027801	0.004382364	0.001927846	0.002653913	0.002684422	0.002824943	0.005159214	0.009085064	0.007138379	0.005275861	0.001842188	0.023610546	0.099775973	0.002350808	0.005076481	0.003750042	0.0034622	0.003724217	0.055076326	0.005525344	0.001935175	0.007280396	0.002932148	0.003255458	0.006827061	0.001826543	0.002320926	0.00297043	0.00516778	0.003099334	0.004874788	0.009721518	0.001533015	0.002905479	0.003199635	0.002903385	0.004420249	0.002994078	0.003094394	0.002367202	0.006262099	0.002873391	0.02212197	0.004892311	0.005824736	0.001719411	0.001219277	0.003070308	0.002829466	0.003151929	0.001471072	0.002868478	0.021698597	0.001721867	0.00337116	0.002598045	0.002540992	0.003165078	0.001496829
TCGA-F4-6703-01A	0.097076972	0.004996599	0.008860172	0.005653517	0.012636245	0.172761008	0.008186877	0.007478138	0.003463288	0.006972322	0.005334544	0.008054453	0.004648806	0.013351042	0.008633917	0.018867551	0.005773687	0.015663376	0.090310847	0.010953578	0.006430324	0.013066678	0.004472487	0.008105484	0.058095336	0.011774167	0.00505279	0.012931931	0.00644518	0.008950033	0.063303001	0.004428532	0.004580262	0.005100732	0.014410692	0.005959271	0.008474583	0.005469283	0.004740396	0.007407105	0.00441032	0.012849053	0.004739653	0.009957193	0.007442673	0.006408568	0.013437852	0.0047432	0.051272009	0.005418256	0.011467014	0.003177087	0.001776778	0.004204544	0.004359726	0.003497381	0.002965253	0.004813392	0.04739602	0.003700539	0.005660841	0.005938689	0.003418564	0.006099984	0.001970208
TCGA-CM-6674-01A	0.329685285	0.004068364	0.00283886	0.002285386	0.004602161	0.245478946	0.005121729	0.003913877	0.002085347	0.004066831	0.002499084	0.002571189	0.001603605	0.011096948	0.003960295	0.009860823	0.001645367	0.006027094	0.016920856	0.004432075	0.005233578	0.005172687	0.002074695	0.004460007	0.044718999	0.021725684	0.001583694	0.006564323	0.002051951	0.003840296	0.034457973	0.001383569	0.001636173	0.0019266	0.011340347	0.00287954	0.005165998	0.005688661	0.001894615	0.002760348	0.001801643	0.003920785	0.002728372	0.002290069	0.002654478	0.002502399	0.004582138	0.002434114	0.053452723	0.003040934	0.017211401	0.001562732	0.001664538	0.008226293	0.002333241	0.002115258	0.00134788	0.00270972	0.040042889	0.001964515	0.001675619	0.002842285	0.002753265	0.001758962	0.001059887
TCGA-D5-6540-01A	0.136061218	0.001474821	0.003812911	0.005102766	0.004268702	0.272818885	0.001606153	0.002081092	0.002613937	0.001876705	0.004412839	0.003145547	0.003241705	0.021023828	0.002838523	0.004280122	0.001357212	0.026593932	0.175727818	0.002536397	0.003468907	0.010584039	0.004606331	0.003538857	0.071933087	0.010782675	0.00225957	0.004802596	0.024315469	0.004369391	0.005878092	0.001589149	0.001908682	0.009739236	0.002963451	0.003342529	0.007007343	0.00601472	0.001601987	0.004705666	0.003498344	0.003061772	0.00394695	0.002800918	0.003367404	0.002229734	0.005810319	0.010706838	0.024553715	0.004915788	0.006758928	0.001987065	0.001356822	0.00559908	0.002097993	0.002636171	0.001571811	0.003913025	0.028307788	0.002879877	0.002824614	0.002003616	0.002219293	0.007576488	0.001088754
TCGA-A6-5665-01A	0.187284783	0.001666326	0.003287273	0.002664399	0.004212996	0.168038621	0.003372814	0.004096657	0.002006428	0.00246535	0.003972408	0.003116683	0.003521724	0.010362138	0.00737438	0.01098928	0.000691342	0.02284395	0.067605401	0.002859247	0.003773946	0.010872767	0.0037558	0.0055399	0.076747939	0.128507001	0.002071556	0.007933427	0.002821959	0.002909178	0.023589082	0.001091347	0.001470737	0.003302745	0.004718522	0.004420887	0.007356162	0.006770587	0.001198317	0.004294924	0.003893591	0.003696782	0.003172442	0.001673687	0.003022847	0.001473781	0.008698787	0.002913115	0.021997244	0.003795874	0.009200321	0.001381859	0.00078767	0.002653933	0.002134125	0.002275175	0.001623844	0.00254323	0.092157834	0.00173756	0.003816816	0.001670625	0.002142025	0.004883317	0.001074532
TCGA-D5-6530-01A	0.293802121	0.001610574	0.004865603	0.003076909	0.005088129	0.205088794	0.003018869	0.003964117	0.002411753	0.00308909	0.004041654	0.002834266	0.001997526	0.005106625	0.006968179	0.012831387	0.001260804	0.011514714	0.027349251	0.003829472	0.004286429	0.00376092	0.002805014	0.004730159	0.058811171	0.015874361	0.00216178	0.014435802	0.002284188	0.004428232	0.024436414	0.001545056	0.001596364	0.00250035	0.005349298	0.00412074	0.0072178	0.004122161	0.002300053	0.004104157	0.002423634	0.005387227	0.008008026	0.003183543	0.003708249	0.002532348	0.009081164	0.001639106	0.098891175	0.00523839	0.011406837	0.001491837	0.001336507	0.003804557	0.002679118	0.002213644	0.001631426	0.003708532	0.045090896	0.001619842	0.002277527	0.002795701	0.002087286	0.002201585	0.000941557
TCGA-F4-6856-01A	0.095824178	0.002460329	0.004405335	0.003148991	0.006217227	0.191233208	0.003442125	0.003724293	0.002442041	0.002836041	0.005707123	0.003575992	0.001726272	0.006235334	0.006322106	0.01634298	0.001733176	0.006262396	0.377109283	0.004535724	0.002584608	0.003558874	0.002504543	0.003496153	0.012802667	0.025639273	0.003603205	0.006191097	0.00487433	0.005018852	0.020912821	0.002382338	0.002699426	0.003918861	0.006306196	0.003733258	0.007354649	0.004435308	0.002717627	0.005248822	0.002172082	0.005810343	0.002272578	0.003378475	0.003954829	0.002877899	0.009670164	0.003277876	0.017691751	0.002651952	0.010022027	0.002051083	0.001474049	0.003835442	0.002869072	0.002939502	0.001558234	0.002294512	0.026943331	0.002126113	0.002062203	0.002969633	0.002876332	0.005376757	0.001576699
TCGA-AA-3877-01A	0.295748962	0.004278932	0.004328814	0.00417987	0.006032979	0.216937871	0.007907561	0.004609733	0.001783372	0.00355969	0.003389268	0.00431885	0.001911796	0.034228393	0.003605238	0.011607941	0.005230455	0.009642382	0.018294926	0.011847967	0.003694637	0.005687948	0.00264782	0.009385449	0.066355471	0.008452555	0.004242257	0.006971244	0.003226055	0.008570949	0.026519542	0.001546491	0.001555298	0.002935784	0.004677141	0.004692878	0.003945717	0.004846885	0.001773104	0.005199703	0.002542889	0.004422065	0.006091019	0.003099696	0.003700363	0.002640596	0.007077731	0.003966391	0.027880709	0.005620293	0.007683473	0.001853369	0.001358694	0.001744379	0.002537453	0.002607534	0.001870633	0.005097221	0.062962073	0.003286183	0.002212966	0.002435337	0.003052154	0.00226055	0.0016243
TCGA-AA-3949-01A	0.066246708	0.001839055	0.005585811	0.0038419	0.007669892	0.057742981	0.002476154	0.002514888	0.001584551	0.003068324	0.003850363	0.006872764	0.002165227	0.014207694	0.004815129	0.012411672	0.001246041	0.010152293	0.425549395	0.005804017	0.002595668	0.007748325	0.003945994	0.002682105	0.046361999	0.053314174	0.002590423	0.003464954	0.007245617	0.004787622	0.021951822	0.001380507	0.003238499	0.005164983	0.003082138	0.002927086	0.007079893	0.002736216	0.003830821	0.003782842	0.003013038	0.018469808	0.002550811	0.005666524	0.004377838	0.003540176	0.006138285	0.006538424	0.03608165	0.003565004	0.008809	0.003197736	0.001774039	0.005100157	0.003092831	0.002269178	0.001660471	0.002772512	0.021873904	0.00164792	0.00229463	0.002682334	0.003230954	0.018804393	0.001291837
